name,sub_name,wongnai_url,restaurantType,facility,description,imgPath,phone,website,openingHour,priceRange,latitude,longitude,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
คู่ครัว กะเพราแท้,,https://www.wongnai.com/restaurants/2833606zL-%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7-%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B9%81%E0%B8%97%E0%B9%89?_st=cD0yO2I9MjgzMzYwNjthZD1mYWxzZTt0PTE3Mjc0Mzg0NjkxODU7cmk9MVg3YjZiekFjWUJ4U29EbzZsdlBxWGFHOTBNdnZMO2k9MVg3MFp2a2xCNlAxSFNEbnlGZ3I2QjZGdExOYXpEO3dyZWY9c3I7,['อาหารตามสั่ง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Maycafe,,https://www.wongnai.com/restaurants/209054zy-maycafe?_st=cD0zO2I9MjA5MDU0O2FkPWZhbHNlO3Q9MTcyNzQzODQ2OTE4NTtyaT0xWDdiNmJ6QWRVT1ZWNFBoTlRLaWxMVkxTSlRqYUU7aT0xWDcwWnZrbEI2UDFIU0RueUZncjZCNkZ0TE5hekQ7d3JlZj1zcjs%3D,"['อาหารไทย', 'อาหารจานเดียว', 'อาหารตามสั่ง']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Lean Clean Food (อาหารคลีนเพื่อสุขภาพและรูปร่าง),,https://www.wongnai.com/restaurants/2879090mK-lean-clean-food-%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%A5%E0%B8%B5%E0%B8%99%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%87?_st=cD00O2I9Mjg3OTA5MDthZD1mYWxzZTt0PTE3Mjc0Mzg0NjkxODU7cmk9MVg3YjZiekFlVkZhU0ljdVRnSXlWUnV5cXNHVGg4O2k9MVg3MFp2a2xCNlAxSFNEbnlGZ3I2QjZGdExOYXpEO3dyZWY9c3I7,['อาหารคลีน/สลัด'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
SBAI HOME CAFE,,https://www.wongnai.com/restaurants/2725974Jw-sbai-home-cafe?_st=cD01O2I9MjcyNTk3NDthZD1mYWxzZTt0PTE3Mjc0Mzg0NjkxODY7cmk9MVg3YjZiekFkYVpTOTJTR2NiTktYOXVJdmlFc1NsO2k9MVg3MFp2a2xCNlAxSFNEbnlGZ3I2QjZGdExOYXpEO3dyZWY9c3I7,['คาเฟ่'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
แม่โมข้าวหมกไก่,มุกดาหาร,https://www.wongnai.com/restaurants/2829516Nh-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%82%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%A1%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD02O2I9MjgyOTUxNjthZD1mYWxzZTt0PTE3Mjc0Mzg0NjkxODY7cmk9MVg3YjZiekFjd2Iya2lRZnBhZ3g2V2xXTWJaT0dUO2k9MVg3MFp2a2xCNlAxSFNEbnlGZ3I2QjZGdExOYXpEO3dyZWY9c3I7,"['อาหารใต้', 'อาหารไทย']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ป้าเลียน,,https://www.wongnai.com/restaurants/199581dx-%E0%B8%9B%E0%B9%89%E0%B8%B2%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%99?_st=cD03O2I9MTk5NTgxO2FkPWZhbHNlO3Q9MTcyNzQzODQ2OTE4NjtyaT0xWDdiNmJ6QWE3RUFvS2pxSGoyZzVabEhUTmVDMlA7aT0xWDcwWnZrbEI2UDFIU0RueUZncjZCNkZ0TE5hekQ7d3JlZj1zcjs%3D,"['อาหารอีสาน/ร้านส้มตำ', 'อาหารเวียดนาม', 'อาหารตามสั่ง']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Joyปังชีสพิซซ่า,,https://www.wongnai.com/restaurants/2845232CM-joy%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%8A%E0%B8%B5%E0%B8%AA%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2?_st=cD04O2I9Mjg0NTIzMjthZD1mYWxzZTt0PTE3Mjc0Mzg0NjkyMDA7cmk9MVg3YjZiekFmVHNrQkpUaVFSYno4Q3RFUzI5VkpxO2k9MVg3MFp2a2xCNlAxSFNEbnlGZ3I2QjZGdExOYXpEO3dyZWY9c3I7,"['พิซซ่า', 'ของหวาน']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เฮียชัย หมูตุ๋นยาจีน,ตลาดไนท์บ๊อค มุกดาหาร,https://www.wongnai.com/restaurants/2936781dO-%E0%B9%80%E0%B8%AE%E0%B8%B5%E0%B8%A2%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%95%E0%B8%B8%E0%B9%8B%E0%B8%99%E0%B8%A2%E0%B8%B2%E0%B8%88%E0%B8%B5%E0%B8%99-%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B9%84%E0%B8%99%E0%B8%97%E0%B9%8C%E0%B8%9A%E0%B9%8A%E0%B8%AD%E0%B8%84-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD05O2I9MjkzNjc4MTthZD1mYWxzZTt0PTE3Mjc0Mzg0NjkyMDA7cmk9MVg3YjZiekFlNnM3OUdIbnhxU0tmeE9aZHRMM0tYO2k9MVg3MFp2a2xCNlAxSFNEbnlGZ3I2QjZGdExOYXpEO3dyZWY9c3I7,['อื่นๆ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ร้านยำ20 หน้าวัดนิรมิตรตาคแคน,,https://www.wongnai.com/restaurants/2409881Ht-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%B320-%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B8%B4%E0%B8%A3%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%84%E0%B9%81%E0%B8%84%E0%B8%99?_st=cD0wO2I9MjQwOTg4MTthZD1mYWxzZTt0PTE3Mjc0Mzg0NzAzMTU7cmk9MVg3YjZiekFpaVNqYmZ5Z1VoR0dSVlVybFV2aTZsO2k9MVg3MFp2a2xLRGltVHQ4eUNZc2JreHlMQXcwRGFUO3dyZWY9c3I7,['อื่นๆ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
มุกดาก๋วยเตี๋ยวไก่บ้าน,,https://www.wongnai.com/restaurants/204876vk-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99?_st=cD0xO2I9MjA0ODc2O2FkPWZhbHNlO3Q9MTcyNzQzODQ3MDMzMDtyaT0xWDdiNmJ6QWd4MExhMTRiT3laRkptc3JGTDc3ak47aT0xWDcwWnZrbEtEaW1UdDh5Q1lzYmt4eUxBdzBEYVQ7d3JlZj1zcjs%3D,"['ก๋วยเตี๋ยว', 'สตรีทฟู้ด/รถเข็น', 'อาหารจีน']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ครัวบ้านจ๋า,เมืองมุกดาหาร,https://www.wongnai.com/restaurants/2836620Qv-%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%88%E0%B9%8B%E0%B8%B2-%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD0yO2I9MjgzNjYyMDthZD1mYWxzZTt0PTE3Mjc0Mzg0NzAzMzE7cmk9MVg3YjZiekFsM1RvTlV5eWw0Q284bXlvSXdMeTh1O2k9MVg3MFp2a2xLRGltVHQ4eUNZc2JreHlMQXcwRGFUO3dyZWY9c3I7,['อาหารตามสั่ง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ร้านยำลิซ่าทีเด็ด,,https://www.wongnai.com/restaurants/2817573rs-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%B3%E0%B8%A5%E0%B8%B4%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B8%97%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%94?_st=cD0zO2I9MjgxNzU3MzthZD1mYWxzZTt0PTE3Mjc0Mzg0NzAzMzE7cmk9MVg3YjZiekFvUWthTGtyRGZuM2w2UFNjbUFlZ3hVO2k9MVg3MFp2a2xLRGltVHQ4eUNZc2JreHlMQXcwRGFUO3dyZWY9c3I7,['อาหารอีสาน/ร้านส้มตำ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ลาบเป็ด ลูกชิ้นย่าง อาหารตามสั่ง ร้าน ป.เป็ด,ตลาดมารวย,https://www.wongnai.com/restaurants/2679624IF-%E0%B8%A5%E0%B8%B2%E0%B8%9A%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%94-%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87-%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99-%E0%B8%9B-%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%94-%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%A7%E0%B8%A2?_st=cD00O2I9MjY3OTYyNDthZD1mYWxzZTt0PTE3Mjc0Mzg0NzAzNDY7cmk9MVg3YjZiekFpOVRlUlhEbXhINlBkWEpSQml6aFhwO2k9MVg3MFp2a2xLRGltVHQ4eUNZc2JreHlMQXcwRGFUO3dyZWY9c3I7,['อาหารอีสาน/ร้านส้มตำ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Marcus Cafe&Bar,มาร์คัส คาเฟ่แอนด์บาร์,https://www.wongnai.com/restaurants/1762082UA-marcus-cafe-bar-%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B8%B1%E0%B8%AA-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C?_st=cD01O2I9MTc2MjA4MjthZD1mYWxzZTt0PTE3Mjc0Mzg0NzAzNDY7cmk9MVg3YjZiekFrU2JPczc5UDJDb3JCRWJiUDkyZ1hkO2k9MVg3MFp2a2xLRGltVHQ4eUNZc2JreHlMQXcwRGFUO3dyZWY9c3I7,"['ร้านกาแฟ/ชา', 'คาเฟ่', 'เครื่องดื่ม/น้ำผลไม้']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ยำ ยำ Yum-Yum&อาหารจานเดียว,,https://www.wongnai.com/restaurants/2803217ij-%E0%B8%A2%E0%B8%B3-%E0%B8%A2%E0%B8%B3-yum-yum-%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7?_st=cD02O2I9MjgwMzIxNzthZD1mYWxzZTt0PTE3Mjc0Mzg0NzAzNDc7cmk9MVg3YjZiekFpOEliVnBOaU1zdzZHUFJ3M3A5MVR0O2k9MVg3MFp2a2xLRGltVHQ4eUNZc2JreHlMQXcwRGFUO3dyZWY9c3I7,['อื่นๆ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ครัวไทยบ้าน,ตากแคน,https://www.wongnai.com/restaurants/2599624kn-%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99-%E0%B8%95%E0%B8%B2%E0%B8%81%E0%B9%81%E0%B8%84%E0%B8%99?_st=cD03O2I9MjU5OTYyNDthZD1mYWxzZTt0PTE3Mjc0Mzg0NzAzNDc7cmk9MVg3YjZiekFrc24wNkVjdjNZS01xclRReklGQ2U3O2k9MVg3MFp2a2xLRGltVHQ4eUNZc2JreHlMQXcwRGFUO3dyZWY9c3I7,"['อาหารอีสาน/ร้านส้มตำ', 'อาหารตามสั่ง', 'อื่นๆ']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
หมูกรอบล้วนล้วน หมูกรอบฟูฟู,Mookrob.,https://www.wongnai.com/restaurants/1653118BK-%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%99%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%99-%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A%E0%B8%9F%E0%B8%B9%E0%B8%9F%E0%B8%B9-mookrob?_st=cD04O2I9MTY1MzExODthZD1mYWxzZTt0PTE3Mjc0Mzg0NzAzNDg7cmk9MVg3YjZiekFrT3ZiTnB5NGhnT21kS21zWW1jSG12O2k9MVg3MFp2a2xLRGltVHQ4eUNZc2JreHlMQXcwRGFUO3dyZWY9c3I7,"['อาหารตามสั่ง', 'อาหารจานเดียว', 'อาหารกล่อง/ข้าวกล่อง เดลิเวอรี']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
คิกคิก เบอร์เกอร์ & สเต็ก,ตลาดมารวย มุกดาหาร,https://www.wongnai.com/restaurants/2374529YX-%E0%B8%84%E0%B8%B4%E0%B8%81%E0%B8%84%E0%B8%B4%E0%B8%81-%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B9%87%E0%B8%81-%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%A7%E0%B8%A2-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD05O2I9MjM3NDUyOTthZD1mYWxzZTt0PTE3Mjc0Mzg0NzAzNDg7cmk9MVg3YjZiekFsTHFucUhLa3ZORFo4OHcwRkI5RmFyO2k9MVg3MFp2a2xLRGltVHQ4eUNZc2JreHlMQXcwRGFUO3dyZWY9c3I7,"['เบอร์เกอร์', 'สเต๊ก', 'พิซซ่า']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
พรุน พ้น ไฟ !! หม่าล่า @ตลาดมารวย,,https://www.wongnai.com/restaurants/2653273Jz-%E0%B8%9E%E0%B8%A3%E0%B8%B8%E0%B8%99-%E0%B8%9E%E0%B9%89%E0%B8%99-%E0%B9%84%E0%B8%9F-%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%B2%E0%B8%A5%E0%B9%88%E0%B8%B2-%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%A7%E0%B8%A2?_st=cD0wO2I9MjY1MzI3MzthZD1mYWxzZTt0PTE3Mjc0Mzg0NzA1MjI7cmk9MVg3YjZiekFqWFRCOXBCOGQ5dTVZekhpOUNuSmVTO2k9MVg3MFp2a2xLUUZqQlExYkdxYlI4eVBNbDlZeG1xO3dyZWY9c3I7,['อาหารอีสาน/ร้านส้มตำ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ทองแท้ ก๋วยเตี๋ยวเรือ,-,https://www.wongnai.com/restaurants/2773782kK-%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD0xO2I9Mjc3Mzc4MjthZD1mYWxzZTt0PTE3Mjc0Mzg0NzA1MzE7cmk9MVg3YjZiekFuRGdsN0JwRnMzVXBhQlF6eTR4TjU1O2k9MVg3MFp2a2xLUUZqQlExYkdxYlI4eVBNbDlZeG1xO3dyZWY9c3I7,['ก๋วยเตี๋ยว'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ราชาไก่ทอด,ตลาดราตรี มุกดาหาร,https://www.wongnai.com/restaurants/747328Ts-%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%B2%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%97%E0%B8%AD%E0%B8%94-%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%95%E0%B8%A3%E0%B8%B5-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD0yO2I9NzQ3MzI4O2FkPWZhbHNlO3Q9MTcyNzQzODQ3MDUzMjtyaT0xWDdiNmJ6QW8zVVN0YU5iT3l4U3A5bW5MSU1SQmI7aT0xWDcwWnZrbEtRRmpCUTFiR3FiUjh5UE1sOVl4bXE7d3JlZj1zcjs%3D,['สตรีทฟู้ด/รถเข็น'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Tamarindo Cafe (แทมมารินโด้ คาเฟ่),,https://www.wongnai.com/restaurants/2880710Pe-tamarindo-cafe-%E0%B9%81%E0%B8%97%E0%B8%A1%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B9%82%E0%B8%94%E0%B9%89-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88?_st=cD0zO2I9Mjg4MDcxMDthZD1mYWxzZTt0PTE3Mjc0Mzg0NzA1MzI7cmk9MVg3YjZiekFsWk8xSzhXQjR1ODhWOFcwcTBiWXJYO2k9MVg3MFp2a2xLUUZqQlExYkdxYlI4eVBNbDlZeG1xO3dyZWY9c3I7,['คาเฟ่'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ตำตะบัน,,https://www.wongnai.com/restaurants/1671537qL-%E0%B8%95%E0%B8%B3%E0%B8%95%E0%B8%B0%E0%B8%9A%E0%B8%B1%E0%B8%99?_st=cD00O2I9MTY3MTUzNzthZD1mYWxzZTt0PTE3Mjc0Mzg0NzA1MzI7cmk9MVg3YjZiekFsM1pNQ0MxRnhpcEs1M1ZaU0UxMXdNO2k9MVg3MFp2a2xLUUZqQlExYkdxYlI4eVBNbDlZeG1xO3dyZWY9c3I7,['อาหารอีสาน/ร้านส้มตำ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ก๋วยเตี๋ยวแชมป์(ถนนใหม่ ธกส),,https://www.wongnai.com/restaurants/2902753Go-%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%81%E0%B8%8A%E0%B8%A1%E0%B8%9B%E0%B9%8C-%E0%B8%96%E0%B8%99%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%98%E0%B8%81%E0%B8%AA?_st=cD01O2I9MjkwMjc1MzthZD1mYWxzZTt0PTE3Mjc0Mzg0NzA1MzM7cmk9MVg3YjZiekFqeWh1OFhpa0hWYkh2Smx0bUVMSTdQO2k9MVg3MFp2a2xLUUZqQlExYkdxYlI4eVBNbDlZeG1xO3dyZWY9c3I7,['ก๋วยเตี๋ยว'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
บ้านข้าวไข่ข้นน้ำพริกหนังไก่กรอบต้มยำ🔥🌶️🔥,,https://www.wongnai.com/restaurants/2432631Qd-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B9%89%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%87%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B8%A2%E0%B8%B3?_st=cD02O2I9MjQzMjYzMTthZD1mYWxzZTt0PTE3Mjc0Mzg0NzA1MzU7cmk9MVg3YjZiekFqVUh6cWRWU0hremNmSjJ0ZDVZakpQO2k9MVg3MFp2a2xLUUZqQlExYkdxYlI4eVBNbDlZeG1xO3dyZWY9c3I7,['อาหารไทย'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เมืองนครา,,https://www.wongnai.com/restaurants/300673Qs-%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B2?_st=cD03O2I9MzAwNjczO2FkPWZhbHNlO3Q9MTcyNzQzODQ3MDUzNTtyaT0xWDdiNmJ6QWkwazVNdGczdkRJMVVYZnNnZG4yRzI7aT0xWDcwWnZrbEtRRmpCUTFiR3FiUjh5UE1sOVl4bXE7d3JlZj1zcjs%3D,"['อาหารไทย', 'คาเฟ่', 'อาหารฟิวชั่น']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ข้าวจี่ปาเตแม่เบื๋อม(สาขา2),มุกดาหาร,https://www.wongnai.com/restaurants/1840842oQ-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%88%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%80%E0%B8%9A%E0%B8%B7%E0%B9%8B%E0%B8%AD%E0%B8%A1-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B22-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD04O2I9MTg0MDg0MjthZD1mYWxzZTt0PTE3Mjc0Mzg0NzA1MzY7cmk9MVg3YjZiekFqaGNJT0Y2RDRFRHphemliV3ZDUnhHO2k9MVg3MFp2a2xLUUZqQlExYkdxYlI4eVBNbDlZeG1xO3dyZWY9c3I7,['สตรีทฟู้ด/รถเข็น'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Let’s Eatsu (เลท อีสสึ๊ !!),Let’s Eatsu  (เลท อีสสึ๊ !!),https://www.wongnai.com/restaurants/1976973PK-let-s-eatsu-%E0%B9%80%E0%B8%A5%E0%B8%97-%E0%B8%AD%E0%B8%B5%E0%B8%AA%E0%B8%AA%E0%B8%B6%E0%B9%8A-let-s-eatsu-%E0%B9%80%E0%B8%A5%E0%B8%97-%E0%B8%AD%E0%B8%B5%E0%B8%AA%E0%B8%AA%E0%B8%B6%E0%B9%8A?_st=cD05O2I9MTk3Njk3MzthZD1mYWxzZTt0PTE3Mjc0Mzg0NzA1MzY7cmk9MVg3YjZiekFtOUFQNHRkVnBlTjlwZFBQTm1uQ2N6O2k9MVg3MFp2a2xLUUZqQlExYkdxYlI4eVBNbDlZeG1xO3dyZWY9c3I7,"['ของหวาน', 'อื่นๆ']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
